純粋期待仮説が正しければ、「1年物債券を1年持つ」のも「10年物債券を1年だけ持って売る」のも、期待される収益率は{{c1::同じ（1年物スポット・レート）}}になる。	[Causality] 純粋期待仮説が成立する場合の結論
ローリング・イールドとは、イールド・カーブが{{c1::右上がり（順イールド）}}のとき、時間の経過とともに{{c2::残存期間が短くなる}}ことで、適用される金利が{{c3::低下し（価格が上昇し）}}、{{c4::単なる利息以上の収益が得られる効果}}を指す。	[Definition] ローリング・イールドの定義
純粋期待仮説が成立する場合、1年後のスポット・レートは{{c1::現在のフォワード・レート（$f_{1,2}$ など）と等しくなる}}。	[Causality] 純粋期待仮説とフォワード・レートの関係
保有期間利回りの計算問題で、売却時の価格 $P'$ が直接与えられず「1年後の金利水準（スポット・レート）」が与えられた場合、まず{{c1::その金利を使って $P'$ を算出}}し、次に{{c2::収益率 $r$ を求める}}という2段階の計算が必要である。	[Sequential] 保有期間利回りの計算トラップと手順
順イールドの環境下で、債券の「残存期間が短くなることによる価格上昇（キャピタル・ゲイン）」がプラスに働く効果を「{{c1::スライディング・ダウン効果}}」とも呼ぶ。	[Definition] ローリング・イールドの効果の別名
イールド・カーブが不変の場合、保有期間利回りと最終利回りでは{{c1::保有期間利回り}}が高くなる。	[Causality] イールド・カーブ不変時の保有期間利回りと最終利回りの関係
割引債（ゼロクーポン債）は、クーポン $C$ が{{c1::0}}であることを前提としている。	[Definition] 割引債の特性
割引債の計算を簡略化するテクニックとして、{{c1::$F=100$}}として計算する方法がある。	[Definition] 割引債計算の簡略化テクニック
$1^{\circ}$ リスク中立上昇確率で評価した期待値の割引現在価値として求めることができる。なお、このリスク中立上昇確率は、真の確率とは異なる。あくまでも、計算上都合のよい便利な偽の確率である。：$$C = \frac{q{{c1::C_u}} + (1-{{c2::q}}){{c3::C_d}}}{1+{{c4::r}}}$$	[Formula] $1^{\circ}$ リスク中立上昇確率で評価した期待値の割引現在価値として求めることができる。なお、このリスク中立上昇確率は、真の確率とは異なる。あくまでも、計算上都合のよい便利な偽の確率である。
$1^{\circ}$ リスク中立上昇確率で評価した期待値の割引現在価値として求めることができる。なお、このリスク中立上昇確率は、真の確率とは異なる。あくまでも、計算上都合のよい便利な偽の確率である。：$$q = \frac{(1+{{c1::r}}) - {{c2::d}}}{{{c3::u}} - {{c2::d}}}$$	[Formula] $1^{\circ}$ リスク中立上昇確率で評価した期待値の割引現在価値として求めることができる。なお、このリスク中立上昇確率は、真の確率とは異なる。あくまでも、計算上都合のよい便利な偽の確率である。
投資家のリスクに対する好み（リスク愛好的か回避的か）を無視して、「{{c1::すべての投資家がリスク中立である}}」と仮定して計算しても、オプション価格は変わらないという性質を利用しています。	[Definition] リスク中立評価法
リスク中立確率 ($q$) は、現実の上昇確率ではなく、「{{c1::期待収益率が無リスク利子率 ($r$) と等しくなるような確率}}」を逆算したものです。	[Definition] リスク中立確率 ($q$)
複製ポートフォリオとは、原資産（株）と借入を組み合わせて{{c1::オプションと同じ損益を作る}}考え方である。	[Definition] 複製ポートフォリオ
Step 1: 満期時（1期後）の株価 $S_u, S_d$ を{{c1::求める（現在の株価 $S_0$ に $u$ と $d$ を掛ける）}}。Step 2: 満期時のオプション価値 $C_u, C_d$ を{{c2::求める}}（$\max(S - K, 0)$ で計算）。Step 3: 公式に当てはめて現在価値 $C$ を{{c3::算出する}}。	[Sequential] 2項モデルによるオプション価格評価の計算手順
問題文で「$10\%$ 上昇、$5\%$ 下落」とあれば、$u = {{c1::1.10}}$、$d = {{c2::0.95}}$ となる。	[Definition] $u$ と $d$ の値の導出
2期間モデル（3つの枝分かれ）の場合、後ろの期間から「{{c1::バックワード・インダクション（逆向き推計）}}」で順次現在価値に引き戻していくプロセスが問われる。	[Sequential] 多期間モデルの評価方法
アメリカン・オプションの多期間モデル評価では、各時点で「{{c1::早期行使価値}}」と「{{c2::継続保有価値}}」を比較する作業が加わる。	[Parallel] アメリカン・オプションの評価
投資家の主観的な上昇確率やリスク・プレミアムは、オプション価格に影響を与えるか？と問われたら、答えは「{{c1::No}}」である。オプション価格は、あくまで{{c2::$r$}}, {{c3::$u$}}, {{c4::$d$（およびボラティリティ）}}によって決まる。	[Causality] オプション価格に影響を与える要素・与えない要素
APTにおけるファクターの特定方法のうち、ファンダメンタル・アプローチとは、「金利」「インフレ率」「GDP成長率」などの{{c1::目に見える指標}}を使う方法である。	[Definition] APTファクター特定方法：具体的指標を用いる方法（ファンダメンタル・アプローチ）
APTファクター特定方法におけるファンダメンタル・アプローチの実務上のメリットは、顧客に対して説明が{{c1::しやすく}}、経済予測に基づいたシミュレーションが{{c2::可能}}な点である。	[Parallel] APTファクター特定方法：具体的指標を用いる方法（ファンダメンタル・アプローチ）の実務上のメリット
APTにおけるファクターの特定方法のうち、統計的手法を用いる方法とは、膨大な株価データから、統計的な計算（因子分析など）によって「{{c1::共通して動いている何か}}」を抽出する方法である。	[Definition] APTファクター特定方法：統計的手法を用いる方法
APTファクター特定方法における統計的手法を用いる方法の実務上のメリットは、人間が「これが重要だろう」と決める必要がないため、{{c1::客観性が保たれる}}点である。	[Causality] APTファクター特定方法：統計的手法を用いる方法の実務上のメリット
APTファクター特定方法における統計的手法を用いる方法の難点は、抽出された「第1因子」が具体的に何を意味するのか（景気なのか為替なのか）が{{c1::直感的に分かりにくい}}ことである。	[Definition] APTファクター特定方法：統計的手法を用いる方法の難点
「統計的手法は解釈が容易である」という記述は{{c1::誤り}}であり、実際には解釈が{{c2::困難}}である。	[Contrast] APTファクター特定方法：統計的手法の解釈に関する誤解
「マクロ指標を用いる方法は恣意性が排除される」という記述は{{c1::誤り}}であり、実際には指標選びに{{c2::恣意性が入る}}。	[Contrast] APTファクター特定方法：マクロ指標を用いる方法の恣意性に関する誤解
ファーマ＝フレンチ・3ファクター・モデルは、時価総額やPBRという「{{c1::財務指標（具体的指標）}}」を用いているため、APTファクター特定方法の{{c2::具体的指標を用いる方法（ファンダメンタル・アプローチ）}}に該当する。	[Causality] ファーマ＝フレンチ・3ファクター・モデルとAPTファクター特定方法の関連
APTファクター特定方法における統計的手法として具体的に行われる計算は、{{c1::主成分分析}}や{{c2::因子分析}}などがある。	[Parallel] APTファクター特定方法：統計的手法の具体的名称
$1^{\circ}$ 実際のFRA取引の場合、カウンター・パーティーの信用リスクの問題がある。したがって、この式は固定金利・変動金利の信用リスクが無視できるという仮定の下で導かれる。：$$r_{FRA} = \frac{(1+{{c1::r_{0,T}}})^{{c2::T}}}{(1+{{c3::r_{0,t}}})^{{c4::t}}} - 1$$	[Formula] $1^{\circ}$ 実際のFRA取引の場合、カウンター・パーティーの信用リスクの問題がある。したがって、この式は固定金利・変動金利の信用リスクが無視できるという仮定の下で導かれる。
$1^{\circ}$ 実際のFRA取引の場合、カウンター・パーティーの信用リスクの問題がある。したがって、この式は固定金利・変動金利の信用リスクが無視できるという仮定の下で導かれる。：$$r_{FRA} = {{c1::f_{t,T}}}$$	[Formula] $1^{\circ}$ 実際のFRA取引の場合、カウンター・パーティーの信用リスクの問題がある。したがって、この式は固定金利・変動金利の信用リスクが無視できるという仮定の下で導かれる。
無裁定の原理は、「0時点から $T$ 時点まで一気に運用する」のと、「0時点から $t$ 時点まで運用し、その後 $t$ から $T$ まで予約した金利（FRA）で運用する」のが{{c1::同じ結果になる}}、という考えに基づいている。	[Definition] 無裁定の原理
$r_{0,T}$ は、現在から満期までの{{c1::スポット・レート}}である。	[Definition] スポット・レート $r_{0,T}$
$r_{0,t}$ は、現在から開始日までの{{c1::スポット・レート}}である。	[Definition] スポット・レート $r_{0,t}$
$f_{t,T}$ は、$t$ 時点から $T$ 時点までの「{{c1::暗黙の}}」フォワード・レート（＝FRAレート）である。	[Definition] フォワード・レート $f_{t,T}$
FRAの公式の指数（$T$ や $t$）は「{{c1::年単位}}」である。	[Definition] FRA計算における期間の単位
計算結果の $r_{FRA}$ は「年率」で出てくるため、決済額の計算時にはさらに{{c1::期間}}を掛ける必要がある。	[Causality] FRA計算結果の $r_{FRA}$ の扱い
FRAは元本の交換を行わず、約定金利と決済日時点の市場金利（LIBORやTIBORの代替指標）の「{{c1::差}}」だけをやり取りする。	[Definition] FRAの決済方法
FRAの決済において、市場金利 $>$ 約定金利 のとき、{{c1::買い手（金利上昇リスクをヘッジした人）}}が利益を受け取る。	[Causality] FRAの決済（市場金利＞約定金利）
FRAの理論式は「{{c1::リスクフリー}}」を前提としている。	[Definition] FRA理論式の前提
スワップやFRAの評価において、カウンターパーティー・リスク（信用リスク）を考慮した「{{c1::CVA（信用調整）}}」といった高度な概念との対比で問われることがある。	[Definition] カウンターパーティー・リスクの考慮
金利スワップは、このFRAを複数並べて「{{c1::束}}」にしたものと解釈できる。	[Definition] 金利スワップとFRAの関係
FRAの評価を理解することは、{{c1::スワップの時価評価（バリュエーション）}}を理解するための第一歩である。	[Causality] FRA評価の重要性
通常のCAPMでは、投資家は「市場ポートフォリオ（リスク資産）」と「安全資産」を組み合わせますが、IAPMではこの市場ポートフォリオが「{{c1::世界市場ポートフォリオ}}」に置き換わります。	[Definition] IAPMにおける市場ポートフォリオ
IAPMの最大の特徴は、リスク資産の持ち方にあります。各国の投資家は、世界の全リスク資産を時価総額比率で持ちますが、同時に為替リスクを「{{c1::部分的}}」にヘッジすることが最適であるとされています（ブラックのユニバーサル・ヘッジ比率理論）。	[Definition] IAPMにおける為替リスクヘッジ
投資家は自分の消費の拠点となる国の通貨（自国通貨）でのリターンを重視するため、安全資産は「{{c1::自国の無リスク資産（例：日本国債）}}」を選択します。	[Definition] IAPMにおける安全資産の選択
IAPMの下での市場ポートフォリオの内容は「{{c1::時価総額加重}}」であること、そして「{{c2::為替ヘッジが考慮されている}}」ことがキーワードです。	[Parallel] IAPMにおける世界市場ポートフォリオの構成要素
IAPMとCAPMの共通点として、{{c1::分離定理（リスク資産と無リスク資産の組み合わせ）が成り立つ}}ことが挙げられる。	[Definition] IAPMとCAPMの共通点
IAPMでは為替リスクが{{c1::価格決定要因（リスクプレミアム）}}として加わる点でCAPMと相違する。	[Contrast] IAPMとCAPMの相違点（為替リスク）
IAPMは、購買力平価が{{c1::成立しない（国ごとに消費バスケットが異なる）}}ことを前提とする場合が多い点でCAPMと相違する。	[Contrast] IAPMとCAPMの相違点（購買力平価）
理論上（IAPM）は世界市場全体に投資すべきですが、現実は自国資産に偏る「{{c1::ホーム・バイアス}}」が存在します。	[Definition] ホーム・バイアス
IAPMの理論とホーム・バイアスの現実のギャップについて、{{c1::制度的障壁}}や{{c2::情報コスト}}の観点から論じさせる問題がよく出ます。	[Parallel] ホーム・バイアスと理論のギャップの要因
「{{c1::全ての投資家にとって共通の最適なヘッジ比率が存在する}}」という結論をユニバーサル・ヘッジという。	[Definition] ユニバーサル・ヘッジの結論
住宅ローンの借り手が、{{c1::金利低下時にローンを借り換えたり}}、{{c2::住宅売却時に一括返済したりすること}}をプリペイメント（期限前弁済）という。	[Definition] プリペイメント（期限前弁済）リスクの定義
プリペイメント（期限前弁済）により、投資家は「{{c1::金利が低い時期に元本が戻ってきてしまう}}」という{{c2::再投資リスク}}を負う。	[Causality] プリペイメント（期限前弁済）リスクが投資家にもたらすもの
プリペイメント特性により、MBSは「{{c1::金利低下時に価格が上がりにくい}}」性質を持つ。これを{{c2::ネガティブ・コンベキシティ}}という。	[Definition] MBSのネガティブ・コンベキシティ
投資家は、{{c1::複雑なプリペイメントリスクを引き受ける対価}}として、国債等よりも{{c2::高い利回り（スプレッド）}}をMBSから得ることができる。	[Causality] MBSの期待リターンの源泉
MBSは金利低下時、{{c1::プリペイメントが加速}}し、{{c2::価格上昇が抑制される}}。	[Causality] MBSの金利低下時の挙動
MBSは金利上昇時、{{c1::プリペイメントが鈍化}}し、かえって{{c2::デュレーションが長期化（エクステンション・リスク）}}して、{{c3::価格下落が大きくなる}}。	[Causality] MBSの金利上昇時の挙動
MBSの金利感応度は、「{{c1::上がる時は鈍く、下がる時は鋭い}}」というリスク特性を持つ。	[Definition] MBSの金利感応度の非対称性
プリペイメントの速度を測る標準的な指標として「{{c1::PSA（Public Securities Association）モデル}}」がある。これは{{c2::100% PSAを基準に、その何倍の速さで返済が進むかを評価する指標}}である。	[Definition] PSAモデルの定義
社債が{{c1::景気動向（信用リスク）}}に左右されるのに対し、MBSは「{{c2::個人の住宅ローン返済行動（金利水準や人口統計）}}」に依存する。	[Contrast] MBSと社債の依存要因の対比
MBSは個人の住宅ローン返済行動に依存するため、ポートフォリオ全体の{{c1::安定化}}に寄与する。	[Causality] MBSの分散投資効果
単純にキャッシュフローを右から左へ流すMBSを「{{c1::パス・スルー型}}」という。	[Definition] パス・スルー型MBSの定義
{{c1::優先劣後構造などを用いてキャッシュフローを組み替えた}}MBSを「{{c2::CMO（Collateralized Mortgage Obligation）}}」という。	[Definition] CMO（Collateralized Mortgage Obligation）の定義
CMOはキャッシュフローを組み替えることで、投資家の{{c1::多様なニーズ}}に対応できる。	[Causality] CMOのメリット
プロテクティブ・プット（PP）では、あらかじめプット・オプションを購入するため、満期時の最小価値（フロア）が{{c1::契約時点で確定}}する。	[Definition] プロテクティブ・プット（PP）の本質
プロテクティブ・プット（PP）の長所は、保険料（オプション・プレミアム）を最初に支払うだけで、{{c1::追加の手間がかからない}}ことである。	[Causality] プロテクティブ・プット（PP）の長所
プロテクティブ・プット（PP）の短所は、市場に{{c1::自分が必要な期間・行使価格のオプションが存在するかどうかが最大の懸念点}}であることだ。	[Causality] プロテクティブ・プット（PP）の短所
ポートフォリオ・インシュアランス（PI）は、{{c1::先物の売買を繰り返す}}ことで、理論的にプットと同じ損益曲線を作る手法である。	[Definition] ポートフォリオ・インシュアランス（PI）の本質
ポートフォリオ・インシュアランス（PI）は、先物が{{c1::流動性が高い}}ため、{{c2::巨額の資産を運用する機関投資家}}に向いている。	[Parallel] ポートフォリオ・インシュアランス（PI）の長所
ポートフォリオ・インシュアランス（PI）は、「動的な調整（ダイナミック・ヘッジ）」を前提とするため、{{c1::相場の急変}}や{{c2::ボラティリティの急増}}に弱いという弱点がある。	[Parallel] ポートフォリオ・インシュアランス（PI）の短所
保有している現物株の銘柄構成が指数と異なる場合、指数は下がってもデリバティブで利益が出るが、現物株がそれ以上に下がるといった「乖離」を{{c1::ベース・リスク}}という。	[Definition] ベース・リスク（乖離）の定義
オプション市場の厚みが足りない場合、{{c1::流動性}}の高さからポートフォリオ・インシュアランス（PI）が選ばれる理由となる。	[Causality] PIが選ばれる理由（流動性）
ポートフォリオ・インシュアランス（PI）の短所として、頻繁な売買が利益を削る{{c1::取引コスト}}が挙げられる。	[Causality] PIの短所（取引コスト）
ポートフォリオ・インシュアランス（PI）の短所として、ガンマ・リスクによりヘッジが追いつかなくなる{{c1::ボラティリティの上昇}}が挙げられる。	[Causality] PIの短所（ボラティリティの上昇）
ブラック・マンデー（1987年）においてポートフォリオ・インシュアランス（PI）が機能しなかった理由として、「{{c1::売りが売りを呼ぶ悪循環}}」や「{{c2::連続的な取引が困難になったこと}}」が挙げられる。	[Parallel] ブラック・マンデーにおけるPIの機能不全の理由
プロテクティブ・プット（PP）はオプションの買いなので{{c1::証拠金は不要}}だが、ポートフォリオ・インシュアランス（PI）は先物の売りを伴うため{{c2::証拠金管理が必要}}である。	[Contrast] PPとPIの証拠金の有無
ポートフォリオ・インシュアランス（PI）において、先物の満期が来る前に次の限月へ乗り換えることを{{c1::ロールオーバー}}という。	[Definition] ロールオーバーの定義
ロールオーバーにより、ポートフォリオ・インシュアランス（PI）では理論上{{c1::超長期のヘッジが可能}}となる。	[Causality] ロールオーバーによるPIの長所
$1^\circ$ Sharpe-Lintner型CAPMは超過収益率の形：$$E[R_i] = {{c1::R_F}} + {{c2::\beta_i}} ({{c3::E[R_M]}} - {{c1::R_F}})$$	[Formula] $1^\circ$ Sharpe-Lintner型CAPMは超過収益率の形
$1^\circ$ Sharpe-Lintner型CAPMは超過収益率の形：$$E[R_i] - R_F = {{c1::\beta_i}} ({{c2::E[R_M]}} - {{c3::R_F}})$$	[Formula] $1^\circ$ Sharpe-Lintner型CAPMは超過収益率の形
ベータ ($\beta$) の意味：$$\beta_i = \frac{{{c1::共分散}}}{{{c2::市場の分散}}}$$	[Formula] ベータ ($\beta$) の意味
ベータの計算公式：$$\beta_i = \frac{{{c1::\rho_{iM}}}{{c2::\sigma_i}}}{{{c3::\sigma_M}}}$$	[Formula] ベータの計算公式
市場全体が $1\%$ 動いたときに、その証券がどれだけ動くかを示す「{{c1::感応度}}」をベータと呼びます。	[Definition] ベータの意味（感応度）
ベータは、分散投資で消去できない「{{c1::市場リスク（系統的リスク）}}」の大きさを表します。	[Definition] ベータが表すリスク
ベータ ($eta_i = \frac{共分散}{市場の分散}$) は、{{c1::回帰直線の傾き}}そのものです。	[Definition] ベータと回帰直線の傾き
証券市場線（SML: Security Market Line）は、横軸に{{c1::ベータ ($eta$)}}$、縦軸に{{c2::期待収益率}}をとった直線です。	[Definition] 証券市場線（SML）の定義
すべての個別証券は（均衡状態であれば）証券市場線（SML）の{{c1::上}}に乗ります。	[Causality] SML上の証券
資本市場線（CML）が「{{c1::効率的ポートフォリオ}}」のみを対象としていたのに対し、証券市場線（SML）は「{{c2::すべての個別銘柄}}」に適用できる点が決定的な違いです。	[Contrast] SMLとCMLの対象の違い
理論上、リターンを決めるのは $\beta$ だけのはずですが、現実には「時価総額が小さい銘柄（小型株効果）」や「PBRが低い銘柄（バリュー効果）」の方が高いリターンを得やすいという「{{c1::アノマリー}}」が存在します。	[Definition] CAPMの実証的否定（アノマリー）
資本市場線（CML）の横軸は{{c1::$\sigma$（標準偏差）}}です。	[Definition] CMLの横軸
証券市場線（SML）の横軸は{{c1::$\beta$（ベータ）}}です。	[Definition] SMLの横軸
ベータの計算は「{{c1::相関係数}} $\times$ {{c2::個別リスク}} $\div$ {{c3::市場リスク}}」という関係でよく出題されます。	[Parallel] ベータの計算公式（プロース）
SMLより「上」にある銘柄は、ベータに見合ったリターン以上に稼いでいるため「割安」と判断されます。この直線からの乖離を「{{c1::アルファ}}」と呼びます。	[Definition] アルファの定義
アルファは{{c1::アクティブ運用}}の評価指標となります。	[Definition] アルファの用途
CAPMが現実の市場を説明しきれない理由として、「{{c1::借入制約の存在}}」や「{{c2::単一指標（ベータ）以外の要因（ファクター）の存在}}」が挙げられます。	[Parallel] CAPMの限界（論述対策）
$1^{\circ}$ 一般にVaRはオーバーナイトで測定する場合が多いので、問題によっては $\mu = 0$ として計算される。：$$VaR = {{c1::V_P}} \times ({{c2::\mu}} - {{c3::z}}{{c4::\sigma}})$$	[Formula] $1^{\circ}$ 一般にVaRはオーバーナイトで測定する場合が多いので、問題によっては $\mu = 0$ として計算される。
VaR（Value at Risk）は「{{c1::ある一定期間（保有期間）に、ある確率（信頼水準）の範囲内で発生しうる最大損失額}}」です。	[Definition] VaRの定義
正規分布を仮定する場合、VaRの信頼水準95%の場合の信頼係数 $z$ は{{c1::約1.65}}、信頼水準99%の場合の信頼係数 $z$ は{{c2::約2.33}}です。	[Parallel] VaRの信頼水準と信頼係数
保有期間が1日（オーバーナイト）などの短期の場合、期待収益率 $\mu$ はリスク $\sigma$ に比べて極めて小さいため、実務や計算問題では{{c1::0}}とみなすことが多々あります。	[Causality] 期待収益率 $\mu = 0$ の仮定
VaRには「最大損失を定義しているが、それを超えたときに{{c1::どれだけひどいことになるか（テイルリスク）}}がわからない」という欠点があります。	[Definition] VaRの欠点
TVaRは、VaRのハズレ値（テイル）部分の{{c1::平均値}}をとるため、より{{c2::保守的}}で、リスクの合算が可能な「劣加法性」という望ましい数学的性質を持っています。	[Parallel] TVaRの定義と利点
{{c1::TVaR}} = {{c2::CVaR}} = {{c3::ES（期待ショートフォール）}}です。	[Parallel] TVaRの同義語
問題文でどの名称が使われても、{{c1::VaRを超えた部分の平均損失}}のことだと即座に判断してください。	[Definition] TVaR/ESの指す内容
劣加法性とは「ポートフォリオを組むことでリスクが分散される（{{c1::$A+B$のリスク $\leq A$のリスク $+ B$のリスク}}）」という性質です。	[Definition] 劣加法性の定義
劣加法性は、VaRは{{c1::満たさない場合がある}}が、TVaRは{{c2::必ず満たします}}。	[Contrast] VaRとTVaRにおける劣加法性
VaRは「損失額」を指すため、通常は{{c1::正の数値}}で答えます。	[Definition] VaRの計算における符号
リターンの式 $(\mu - z\sigma)$ 自体は負の値になることが多いため、最後に絶対値をとるのか、$V_P \times$ (下落率) として計算するのか、設問の形式（「{{c1::損失額を求めよ}}」か「{{c2::収益率を求めよ}}」か）に合わせましょう。	[Parallel] VaRの計算における設問形式への対応
1日VaRを算出し、それを{{c1::$\sqrt{10}$倍}}して10日VaRを求めます。	[Definition] VaRの期間調整
VaRの期間調整を行う際の前提条件は{{c1::独立同一分布}}です。	[Definition] VaRの期間調整の前提条件
アルファ（$\alpha$）の意味：$$\bar{Y} = {{c1::\alpha}} + {{c2::\beta}} \bar{{{c3::X}}}$$	[Formula] アルファ（$\alpha$）の意味
相関係数を用いた変形パターン：$$\hat{\beta} = {{c1::R_{XY}}} \cdot \frac{{{c2::S_Y}}}{{{c3::S_X}}}$$	[Formula] 相関係数を用いた変形パターン
市場（説明変数 $X$）の変化に対して、個別銘柄（被説明変数 $Y$）がどれだけ動くかという「{{c1::感応度}}」を表します。	[Definition] ベータ（$eta$）の意味
回帰直線の{{c1::切片}}であり、市場全体の動き（$eta$による影響）では説明できない、その証券{{c2::固有の収益率}}を表します。	[Definition] アルファ（$eta$）の意味
公式の分母は{{c1::説明変数の分散（$S_X^2$）}}です。標準偏差（$S_X$）が与えられている場合は、{{c2::2乗する}}ことを忘れないでください。	[Causality] ベータ計算におけるデータの使い分け
$\\hat{\\beta} = R_{XY} \\cdot \\frac{S_Y}{S_X}$ は非常によく出題されます。「{{c1::共分散が直接与えられず、相関係数とそれぞれの標準偏差のみが示される}}」ケースが多いため、こちらの形も暗記必須です。	[Definition] ベータの相関係数を用いた計算式
$\\alpha$を求めさせる問題では、先に{{c1::$\\beta$を正確に計算しないと$\\alpha$も間違えてしまう}}ため、計算の{{c2::順序}}と{{c3::符号（マイナス）}}に注意が必要です。	[Causality] アルファ計算の注意点
どちらが説明変数（独立変数 $X$：通常は市場指数）で、どちらが被説明変数（従属変数 $Y$：通常は個別銘柄やポートフォリオ）であるかを読み間違えると、{{c1::分母と分子が逆になり}}、{{c2::全く異なる数値になってしまいます}}。	[Causality] 説明変数と被説明変数の取り違え
* $\alpha_P$：ポートフォリオのアクティブ・リターン：$$\alpha_P = {{c1::IC}} \times \sqrt{{{c2::BR}}} \times {{c3::TE_P}}$$	[Formula] * $\alpha_P$：ポートフォリオのアクティブ・リターン
* **$BR$（Breadth、ブレス）：** 一定期間内の独立した銘柄選択の回数：$$\frac{\alpha_P}{TE_P} \equiv IR = {{c1::IC}} \times \sqrt{{{c2::BR}}}$$	[Formula] * **$BR$（Breadth、ブレス）：** 一定期間内の独立した銘柄選択の回数
予測の質（$IC$）を高めるとは、{{c1::情報の分析力を磨き、予測の的中率（相関）を上げること}}である。これは「{{c2::目利き}}」の能力ともいえる。	[Definition] 予測の質（$IC$）を高める
予測の量（$BR$）を増やすとは、たとえ1回あたりの予測精度が低くても、{{c1::多くの独立した銘柄に対して意思決定を繰り返せば、統計的に利益が積み上がる（大数の法則）}}という考え方である。	[Definition] 予測の量（$BR$）を増やす
インフォメーション・レシオ（$IR$）は、予測の質（$IC$）と予測の量（$BR$）を用いて「$IR = {{c1::IC \times \sqrt{BR}}}$」と分解計算される。このとき、{{c2::$\sqrt{BR}$}}となっている点（平方根）を忘れないようにする。	[Definition] $IR$ の分解計算
ブレス（$BR$）の定義において重要な点は、単に「銘柄数」ではなく、「{{c1::独立した}}」判断の回数である。例えば、同じ業種の10銘柄を同じ理由で買った場合、それは独立した10回の判断とはみなされず、ブレスは{{c2::小さく}}評価される。	[Definition] ブレス（$BR$）の定義
アクティブ運用の戦略として、「少数の銘柄に深く精通して高い $IC$ を狙う{{c1::集中投資型}}」と、「多数の銘柄に対して薄く広く予測を行う{{c2::分散投資型（クオンツ運用など）}}」がある。これらは数理的には{{c3::同じ $IR$ を達成し得る}}という背景を理解しておく。	[Parallel] アクティブ運用の戦略比較
$\alpha_P$（リターンの絶対量）を増やしたいなら、リスク（$TE_P$）を{{c1::大きく}}取る必要がある。しかし、運用の効率性（$IR$）そのものは{{c2::リスクの量には依存しない}}。	[Contrast] $IR$ と $TE_P$ の関係
「割安」とされる指標を持つ銘柄が、長期的には{{c1::市場平均を上回るリターンを出す}}現象をバリュー株効果（低PBR・低PER効果）という。これは「市場は企業の収益力を{{c2::過小評価し}}、株価に反映させるのに時間がかかる」可能性を示唆している。	[Definition] バリュー株効果（低PBR・低PER効果）
